source,title,url,published,description
silive,Town outside NYC scraps planned AI data center after chaotic meeting ended with call to police,https://www.silive.com/nation/2026/05/town-outside-nyc-scraps-planned-ai-data-center-after-chaotic-meeting-ended-with-call-to-police.html,"Tue, 12 May 2026 16:34:00 +0000","The township will ban all data centers after weeks of heated community opposition and a chaotic public meeting, the mayor says."
njcom,Colonial Conference softball season stat leaders for May 12,https://www.nj.com/highschoolsports/2026/05/colonial-conference-softball-season-stat-leaders-for-may-12.html,"Tue, 12 May 2026 16:33:56 +0000",Check out the top softball performers in the Colonial Conference this season.
pennlive,"Singer, bassist coming to Pa. splits from band: ‘Kind of a no-brainer’",https://www.pennlive.com/life/2026/05/singer-bassist-coming-to-pa-splits-from-band-kind-of-a-no-brainer.html,"Tue, 12 May 2026 16:33:21 +0000","Jonny Reeves left Kingdom of Giants to join The Amity Affliction, citing schedule conflicts and career goals."
masslive,MIAA Power Rankings: See where boys tennis programs stand in 5th release,https://www.masslive.com/highschoolsports/2026/05/miaa-power-rankings-see-where-boys-tennis-programs-stand-in-5th-release.html,"Tue, 12 May 2026 16:31:13 +0000",The MIAA released its fifth set of power rankings on Tuesday.
syracuse,"We found four secret Owala water bottles, but you can only get it at this one location",https://www.syracuse.com/shopping/2026/05/we-found-four-secret-owala-water-bottles-but-you-can-only-get-it-at-this-one-location.html,"Tue, 12 May 2026 16:30:00 +0000","Owala water bottles are the item to have this summer, and for good reason. The bottles are cute, trendy, and don’t leak."
njcom,"N.J. track & field sectionals FAQ, 2026: How to qualify for groups and what to know",https://www.nj.com/highschoolsports/2026/05/nj-track-field-sectionals-faq-2026-how-to-qualify-for-groups-and-what-to-know.html,"Tue, 12 May 2026 16:30:00 +0000",Here is everything you need to know before attending Friday and Saturday's sectional meets.
mlive,Michigan State basketball’s Big Ten opponents announced,https://www.mlive.com/spartans/basketball/2026/05/michigan-state-basketballs-big-ten-opponents-announced.html,"Tue, 12 May 2026 16:29:08 +0000",The Spartans know who they'll be playing at home and on the road.
njcom,Trump just backed a major move to counter soaring gas prices. Here’s what to know.,https://www.nj.com/politics/2026/05/trump-just-backed-a-major-move-to-counter-soaring-gas-prices-heres-what-to-know.html,"Tue, 12 May 2026 16:28:45 +0000","Amid surging pump prices and dismal approval numbers, President Trump said he'll support a temporary measure to lower gas costs by ""a small percentage."""
masslive,Canucks close to naming GM; Bruins exec one of two finalists,https://www.masslive.com/bruins/2026/05/canucks-close-to-naming-gm-bruins-exec-remains-finalist.html,"Tue, 12 May 2026 16:27:57 +0000","The Vancouver Canucks are in the final stages of finding a new general manager, and a Bruins exec remains in the running."
clevelanddotcom,Best outfielders in Ohio high school baseball in 2026,https://www.cleveland.com/highschoolsports/2026/05/best-outfielders-in-ohio-high-school-baseball-in-2026.html,"Tue, 12 May 2026 16:27:12 +0000",These 20 outfielders have dominated at the plate and in the field this spring.
clevelanddotcom,Three plead guilty in $93K scam targeting elderly Willoughby woman,https://www.cleveland.com/lake-county/2026/05/three-plead-guilty-in-93k-scam-targeting-elderly-willoughby-woman.html,"Tue, 12 May 2026 16:26:55 +0000","The defendants face sentencing in June after FBI and police conducted a sting operation using fake currency, while a fourth suspect remains jailed on $250,000 bond."
njcom,"What $350,000 or less gets you in Cape May County, April 27 to May 3",https://www.nj.com/realestate-news/2026/05/what-350000-or-less-gets-you-in-cape-may-county-april-27-to-may-3.html,"Tue, 12 May 2026 16:26:38 +0000","For prospective homebuyers eyeing the real estate market in the area of Cape May County, here's what sold for $350,000 or under during the week of April 27 to May 3."
lehighvalley,"See all residential properties sold in Lehigh County, April 27 to May 3",https://www.lehighvalleylive.com/realestate-news/2026/05/see-all-residential-properties-sold-in-lehigh-county-april-27-to-may-3.html,"Tue, 12 May 2026 16:26:38 +0000","The following is a listing of all residential property transfers in Lehigh County reported during the week of April 27. There were 85 transactions posted during this time. During this period, the median sale for the area was a 980-square-foot property on Greenview Drive in Bethlehem that sold for $339,900."
mlive,"Southern convenience store chain files for bankruptcy, future of 20 locations unclear",https://www.mlive.com/business/2026/05/southern-convenience-store-chain-files-for-bankruptcy-future-of-20-locations-unclear.html,"Tue, 12 May 2026 16:26:35 +0000","The stores operate under several different names including Woodward Mart, Leeds Mart and Express Mart."
alcom,‘God Bless Donald Trump’: President puts his face on $100 bill in social media troll post,https://www.al.com/politics/2026/05/god-bless-donald-trump-president-puts-his-face-on-100-bill-in-social-media-troll-post.html,"Tue, 12 May 2026 16:26:32 +0000","""If your grandpa acted like this online, the family would already be planning an intervention."""
lehighvalley,This new reality show uses snakes and megaphones to remove squatters from people’s homes,https://www.lehighvalleylive.com/tv/2026/05/this-new-reality-show-uses-snakes-and-megaphones-to-remove-squatters-from-peoples-homes.html,"Tue, 12 May 2026 16:25:01 +0000",A&amp;E’s 'Squatters' follows Flash Shelton as he helps homeowners reclaim property from squatters using bold tactics and real-time confrontations.
pennlive,This new reality show uses snakes and megaphones to remove squatters from people’s homes,https://www.pennlive.com/tv/2026/05/this-new-reality-show-uses-snakes-and-megaphones-to-remove-squatters-from-peoples-homes.html,"Tue, 12 May 2026 16:25:01 +0000",A&amp;E’s 'Squatters' follows Flash Shelton as he helps homeowners reclaim property from squatters using bold tactics and real-time confrontations.
mlive,PHOTOS: Goodrich celebrates with ‘At Last We See The Light’ theme prom,https://www.mlive.com/news/flint/2026/05/photos-goodrich-celebrates-with-at-last-we-see-the-light-theme-prom.html,"Tue, 12 May 2026 16:25:00 +0000",High fashion was on full display as students arrived in style ahead of the 2026 prom.
masslive,MIAA Power Rankings: See where girls tennis programs stand in 5th release,https://www.masslive.com/highschoolsports/2026/05/miaa-power-rankings-see-where-girls-tennis-programs-stand-in-5th-release.html,"Tue, 12 May 2026 16:23:17 +0000",The MIAA released its fifth set of power rankings on Tuesday.
silive,Ninja’s highly rated woodfire outdoor grill is marked down $100 at Target,https://www.silive.com/shopping-deals/2026/05/ninjas-highly-rated-woodfire-outdoor-grill-is-marked-down-100-at-target.html,"Tue, 12 May 2026 16:22:40 +0000",The grill and smoker combo is powered by electricity and flavored by wood pellets.
alcom,Gov. Kay Ivey calls second Alabama primary election in wake of Supreme Court ruling,https://www.al.com/politics/2026/05/gov-kay-ivey-calls-second-alabama-primary-election-in-wake-of-supreme-court-ruling.html,"Tue, 12 May 2026 16:21:36 +0000",The U.S. Supreme Court lifted an injunction on Alabama using a congressional district map the court had blocked three years ago.
pennlive,Central Pa. man who threatened to ‘take out’ lawyer over legal woes learns sentence,https://www.pennlive.com/crime/2026/05/central-pa-man-who-threatened-to-take-out-lawyer-over-legal-woes-learns-sentence.html,"Tue, 12 May 2026 16:21:02 +0000","The York County man threatened to kill himself and everyone involved in his case, according to court documents."
mlive,Police investigating fatal crash near Ypsilanti,https://www.mlive.com/news/ann-arbor/2026/05/police-investigating-fatal-crash-near-ypsilanti.html,"Tue, 12 May 2026 16:20:12 +0000",The crash closed part of South Hewitt Avenue.
clevelanddotcom,Former Brooklyn officer found guilty of punching restrained woman,https://www.cleveland.com/court-justice/2026/05/former-brooklyn-officer-found-guilty-of-punching-restrained-woman.html,"Tue, 12 May 2026 16:19:00 +0000",A former Brooklyn police officer pleaded no contest to assaulting a restrained woman during a September incident.
mlive,Sandin-Pellikka’s playoff ride with Griffins is a win-win situation,https://www.mlive.com/griffins/2026/05/sandin-pellikkas-playoff-ride-with-griffins-is-a-win-win-situation.html,"Tue, 12 May 2026 16:18:31 +0000",Rookie defenseman developing his game while pursuing a championship.
alcom,Still looking for TLC and Salt-N-Pepa ‘It’s Iconic Tour’ tickets? Snag last-minute ticket deals now,https://www.al.com/live-entertainment/2026/05/still-looking-for-tlc-and-salt-n-pepa-its-iconic-tour-tickets-snag-last-minute-ticket-deals-now.html,"Tue, 12 May 2026 16:17:43 +0000","Luckily for those who missed out on the initial ticket drop in March, deals to see TLC and Salt-N-Pepa throughout their coheadlining tour are still available through major secondary market sites."
clevelanddotcom,"Medina approves $225,000 for recreation center lobby upgrades",https://www.cleveland.com/news/2026/05/medina-approves-225000-for-recreation-center-lobby-upgrades.html,"Tue, 12 May 2026 16:17:35 +0000","The renovation will replace ceramic tile and cabinetry dating back to the facility's opening, with work scheduled during the Medina County Fair in August."
mlive,Bay County Track Leaders and notebook: Repeat championship is twice as nice,https://www.mlive.com/highschoolsports/2026/05/bay-county-track-leaders-and-notebook-repeat-championship-is-twice-as-nice.html,"Tue, 12 May 2026 16:15:11 +0000",Top performances for the 2026 season and news and notes from Bay County track and field scene
oregonlive,Child molestation case in Vancouver nabs fourth arrest; woman facing trafficking charge,https://www.oregonlive.com/crime/2026/05/child-molestation-case-in-vancouver-nabs-fourth-arrest-woman-facing-trafficking-charge.html,"Tue, 12 May 2026 16:15:05 +0000",Four people have been arrested in an expanding Vancouver child molestation case involving medical professionals.
mlive,Ex-Lumen Christi official pleads no contest to sex crimes,https://www.mlive.com/news/jackson/2026/05/ex-lumen-christi-official-pleads-no-contest-to-sex-crimes.html,"Tue, 12 May 2026 16:14:47 +0000","As part of the plea, one count of first-degree criminal sexual conduct will be dismissed at sentencing."
alcom,Former Benny Hinn assistant turns abandoned Alabama church into a recovery center,https://www.al.com/news/2026/05/former-benny-hinn-assistant-turns-abandoned-alabama-church-into-a-recovery-center.html,"Tue, 12 May 2026 16:14:03 +0000",The campus will offer a feeding ministry along with a counseling and recovery center.
alcom,Should Alabama Republicans push all GOP Congressional districts? ‘Let’s get to 7-0′,https://www.al.com/politics/2026/05/should-alabama-republicans-push-all-gop-congressional-districts-lets-get-to-7-0.html,"Tue, 12 May 2026 16:11:03 +0000",It’s a popular comment in an election year -- but it might also actually happen.
silive,"Staten Island mom recounts attack on son, 14: ‘This man, he came from behind’",https://www.silive.com/crime-safety/2026/05/staten-island-mom-recounts-attack-on-son-14-this-man-he-came-from-behind.html,"Tue, 12 May 2026 16:10:31 +0000",She arrived at I.S. 72 to find four police cars and an ambulance after her son was attacked on his way home from school.
alcom,"Johnson: Be careful what you ask for, Alabama",https://www.al.com/politics/2026/05/be-careful-what-you-ask-for-alabama.html,"Tue, 12 May 2026 16:10:07 +0000",Another very American revolution is already underway.
oregonlive,Is Portland ... back? This luxury travel magazine thinks so!,https://www.oregonlive.com/trending/2026/05/is-portland-back-this-luxury-travel-magazine-thinks-so.html,"Tue, 12 May 2026 16:09:37 +0000","A new Condé Nast Traveler piece declares now is the time to visit the Rose City, featuring restaurants, shops and neighborhoods across the metro."
clevelanddotcom,Brother of long-running reality competition host dies,https://www.cleveland.com/news/2026/05/brother-of-long-running-reality-competition-host-dies.html,"Tue, 12 May 2026 16:08:42 +0000","Scott Probst, brother of reality competition TV host Jeff Probst, has died."
masslive,MIAA Power Rankings: See which rugby teams are on top in 5th release,https://www.masslive.com/highschoolsports/2026/05/miaa-power-rankings-see-which-rugby-teams-are-on-top-in-5th-release.html,"Tue, 12 May 2026 16:08:11 +0000",The MIAA released its fifth set of power rankings on Tuesday.
silive,A Look Back: These 3 high school catchers were the cream of the crop at the turn of the century,https://www.silive.com/highschoolsports/2026/05/a-look-back-these-3-high-school-catchers-were-the-cream-of-the-crop-at-the-turn-of-the-century.html,"Tue, 12 May 2026 16:06:00 +0000",The backstops earned Advance All-Star status 26 years ago.
clevelanddotcom,Brunswick schools leading the way on Project Lead The Way,https://www.cleveland.com/community/2026/05/brunswick-high-school-and-middle-school-honored-for-project-lead-the-way-programs.html,"Tue, 12 May 2026 16:05:48 +0000",Brunswick High School and Brunswick Middle School were recognized this month as 2025-26 Project Lead The Way Distinguished Schools.
